dataset,metric,number_of_variants,ft_percentage,boost,mistake_type,mistake_percentage,shapiro,normally_distributed,ttest,ttest_significant,wilcoxon,wilcoxon_significant
libssh,precision,7,20,False,ErroneousConjunction,50,0.016061905977705623,False,5.425830684653423e-07,True,1.7695128917694092e-08,True
libssh,precision,7,20,False,ErroneousConjunction,75,0.004385957942446022,False,4.3959736622280304e-07,True,9.313225746154785e-10,True
libssh,precision,7,20,False,ErroneousConjunction,100,0.0025892921357631975,False,4.232764034272896e-07,True,1.862645149230957e-09,True
libssh,precision,7,20,False,SwappedFeature,25,0.44567387992338586,True,0.008299562176313285,True,0.01571804218074898,True
libssh,precision,7,20,False,SwappedFeature,50,0.524176593930552,True,0.9172961972397448,False,0.8972951536998153,False
libssh,precision,7,20,False,SwappedFeature,75,0.22089048847560588,True,0.9997508687401946,False,0.9997699465602636,False
libssh,precision,7,20,False,SwappedFeature,100,0.3052736040438618,True,0.9999999273199467,False,0.9999998426064849,False
libssh,precision,7,20,True,SwappedCondition,25,0.5987005546839219,True,0.002062250709277444,True,0.002332402393221855,True
libssh,precision,7,20,True,SwappedCondition,50,0.3482826391646077,True,0.8993057316957885,False,0.8935335734859109,False
libssh,precision,7,20,True,SwappedCondition,75,0.7926345669444905,True,0.9999798948805304,False,0.9999847523868084,False
libssh,precision,7,20,True,SwappedCondition,100,0.5760081151419667,True,0.9999999541002735,False,0.9999999823048711,False
libssh,precision,7,20,True,ErroneousConjunction,25,0.0005680890713309364,False,2.99894964606369e-06,True,1.4244516560381606e-06,True
libssh,precision,7,20,True,ErroneousConjunction,50,4.679944364633765e-05,False,4.715953977560916e-06,True,6.51925802230835e-09,True
libssh,precision,7,20,True,ErroneousConjunction,75,2.0922832222591428e-07,False,0.00013446219725316244,True,9.313225746154785e-10,True
libssh,precision,7,20,True,ErroneousConjunction,100,3.972468372136706e-05,False,0.00011273718569488803,True,8.419156074523926e-07,True
libssh,precision,7,20,True,SwappedFeature,25,0.0025143497159956616,False,0.0005788104954704889,True,0.0006612652550570882,True
libssh,precision,7,20,True,SwappedFeature,50,0.9083873146317754,True,0.839098853743349,False,0.830629107542336,False
libssh,precision,7,20,True,SwappedFeature,75,0.0014574637811613216,False,0.9997424154523011,False,0.9999383315443993,False
libssh,precision,7,20,True,SwappedFeature,100,0.03931374869513434,False,0.9999998372159705,False,0.999999993480742,False
libssh,precision,7,25,False,SwappedCondition,25,0.5512649047155651,True,0.01598616081025037,True,0.01920920889824629,True
libssh,precision,7,25,False,SwappedCondition,50,0.7918206875885754,True,0.9724409072727866,False,0.9498013220727444,False
libssh,precision,7,25,False,SwappedCondition,75,0.6668426024751585,True,0.9999093521567207,False,0.9998275209218264,False
libssh,precision,7,25,False,SwappedCondition,100,0.19324042544992814,True,0.9999999941093008,False,0.9999999981373549,False
libssh,precision,7,25,False,ErroneousConjunction,25,0.040059299050746656,False,2.3251775187392427e-07,True,1.30385160446167e-08,True
libssh,precision,7,25,False,ErroneousConjunction,50,0.10438907636522843,True,5.947271392739956e-08,True,1.7695128917694092e-08,True
libssh,precision,7,25,False,ErroneousConjunction,75,0.19426545614484358,True,5.263931777559311e-07,True,4.0046870708465576e-08,True
libssh,precision,7,25,False,ErroneousConjunction,100,0.005899342963887776,False,2.4838748307443074e-07,True,9.313225746154785e-10,True
libssh,precision,7,25,False,SwappedFeature,25,0.1318293477769114,True,0.00707720259350507,True,0.008215606212615967,True
libssh,precision,7,25,False,SwappedFeature,50,0.3717183744503842,True,0.8791732816336632,False,0.845739615149796,False
libssh,precision,7,25,False,SwappedFeature,75,0.4063578231140351,True,0.9997699883915449,False,0.9997472558170557,False
libssh,precision,7,25,False,SwappedFeature,100,0.23646229490649812,True,0.9999999891899284,False,0.999999969266355,False
libssh,precision,7,25,True,SwappedCondition,25,0.18824948869453645,True,0.0015376997458210226,True,0.002169116400182247,True
libssh,precision,7,25,True,SwappedCondition,50,0.019119803968717236,False,0.9558777879055705,False,0.9429116630926728,False
libssh,precision,7,25,True,SwappedCondition,75,0.016059662162532934,False,0.9998501359701187,False,0.9999056998640299,False
libssh,precision,7,25,True,SwappedCondition,100,0.027689682415911323,False,0.999999975793603,False,0.9999999990686774,False
libssh,precision,7,25,True,ErroneousConjunction,25,0.11839483382887678,True,5.535221443304143e-08,True,9.313225746154785e-09,True
libssh,precision,7,25,True,ErroneousConjunction,50,0.11437505871419429,True,1.1228713532294693e-07,True,9.313225746154785e-09,True
libssh,precision,7,25,True,ErroneousConjunction,75,0.2223624311277243,True,7.49554255118476e-08,True,1.7695128917694092e-08,True
libssh,precision,7,25,True,ErroneousConjunction,100,4.8912972817956314e-06,False,2.4144365643752544e-05,True,4.6566128730773926e-09,True
libssh,precision,7,25,True,SwappedFeature,25,0.5355220956292082,True,0.003745108438322224,True,0.008726834319531918,True
libssh,precision,7,25,True,SwappedFeature,50,0.0004950656481177288,False,0.9345830666089491,False,0.9080154532566667,False
libssh,precision,7,25,True,SwappedFeature,75,0.12071833602493831,True,0.999856307171889,False,0.9996957955881953,False
libssh,precision,7,25,True,SwappedFeature,100,0.2645766455942853,True,0.9999999829096166,False,0.9999999972060323,False
libssh,recall,3,5,False,SwappedCondition,25,0.003961398454318053,False,0.9999997713299086,False,0.9999702533667385,False
libssh,recall,3,5,False,SwappedCondition,50,0.012151223129250092,False,0.9999999900307617,False,0.9999958578995379,False
libssh,recall,3,5,False,SwappedCondition,75,0.0017076134370921684,False,0.9999999997020647,False,0.9999958509503468,False
libssh,recall,3,5,False,SwappedCondition,100,0.009876004806382515,False,0.9999999999990421,False,0.9999981065587443,False
libssh,recall,3,5,False,ErroneousConjunction,25,2.0115256682242893e-06,False,0.9999999992566454,False,0.9999799970827443,False
libssh,recall,3,5,False,ErroneousConjunction,50,3.681041962099094e-07,False,0.9999999999999982,False,0.9999972034695528,False
libssh,recall,3,5,False,ErroneousConjunction,75,8.950349174793805e-07,False,0.9999999999999883,False,0.9999972012949971,False
libssh,recall,3,5,False,ErroneousConjunction,100,6.6043781152543046e-09,False,1.0,False,0.9999981079263949,False
libssh,recall,3,5,False,SwappedFeature,25,7.84374966250407e-06,False,0.9999999955049037,False,0.999970291585133,False
libssh,recall,3,5,False,SwappedFeature,50,2.2767775329633862e-06,False,0.9999999999989769,False,0.9999958613705896,False
libssh,recall,3,5,False,SwappedFeature,75,1.4310873294623892e-05,False,0.9999999999975453,False,0.9999972012949971,False
libssh,recall,3,5,False,SwappedFeature,100,1.9935852491838698e-07,False,1.0,False,0.9999981120244631,False
libssh,recall,3,5,True,SwappedCondition,25,2.962092632311546e-09,False,0.9911639840549067,False,0.9999865064887952,False
libssh,recall,3,5,True,SwappedCondition,50,4.297114119143755e-09,False,0.9941640465252365,False,0.999995854426124,False
libssh,recall,3,5,True,SwappedCondition,75,0.0004628717868446145,False,0.9999932425424652,False,0.9999971969417363,False
libssh,recall,3,5,True,SwappedCondition,100,0.001009112760815672,False,0.9999962987516344,False,0.9999981051902792,False
libssh,recall,3,5,True,ErroneousConjunction,25,1.5244721656595465e-07,False,0.9989605909180334,False,0.9999938604073193,False
libssh,recall,3,5,True,ErroneousConjunction,50,2.7254344197108753e-08,False,0.9983507230302346,False,0.9999981051902792,False
libssh,recall,3,5,True,ErroneousConjunction,75,6.402416919039222e-08,False,0.9991866699825522,False,0.9999981065587443,False
libssh,recall,3,5,True,ErroneousConjunction,100,0.0013356436237593728,False,0.9999997009395567,False,0.9999981051902792,False
libssh,recall,3,5,True,SwappedFeature,25,2.7489475362785143e-09,False,0.9886455083114107,False,0.9999909013068926,False
libssh,recall,3,5,True,SwappedFeature,50,2.0159957741254783e-07,False,0.9997795019134843,False,0.9999971969417363,False
libssh,recall,3,5,True,SwappedFeature,75,5.072834283870448e-08,False,0.9987928484358521,False,0.9999972012949971,False
libssh,recall,3,5,True,SwappedFeature,100,0.00019152612497281803,False,0.9999963084483876,False,0.9999981065587443,False
libssh,recall,3,10,False,SwappedCondition,25,0.004251406545966333,False,0.9999999990075441,False,0.9999938604073193,False
libssh,recall,3,10,False,SwappedCondition,50,0.0006072069224148873,False,0.9999999999999025,False,0.9999981051902792,False
libssh,recall,3,10,False,SwappedCondition,75,5.890952674750724e-05,False,0.999999999999556,False,0.9999971991190585,False
libssh,recall,3,10,False,SwappedCondition,100,0.0014368685860756043,False,1.0,False,0.9999987184583746,False
libssh,recall,3,10,False,ErroneousConjunction,25,1.513889525926761e-07,False,0.9999999999999984,False,0.9999972034695528,False
libssh,recall,3,10,False,ErroneousConjunction,50,2.0915257610233913e-08,False,1.0,False,0.9999981201986579,False
libssh,recall,3,10,False,ErroneousConjunction,75,4.601299525154259e-09,False,1.0,False,0.9999981065587443,False
libssh,recall,3,10,False,ErroneousConjunction,100,1.2451878982493178e-08,False,1.0,False,0.9999987201833946,False
libssh,recall,3,10,False,SwappedFeature,25,4.040121832830359e-06,False,0.9999999999999517,False,0.9999972012949971,False
libssh,recall,3,10,False,SwappedFeature,50,1.1788617758464e-06,False,0.9999999999999383,False,0.9999981079263949,False
libssh,recall,3,10,False,SwappedFeature,75,5.004490983256197e-07,False,0.9999999999998228,False,0.9999971991190585,False
libssh,recall,3,10,False,SwappedFeature,100,3.484063508442608e-07,False,0.9999999999999986,False,0.9999987193211256,False
libssh,recall,3,10,True,SwappedCondition,25,3.202565827785356e-08,False,0.9987097202867669,False,0.9999971969417363,False
libssh,recall,3,10,True,SwappedCondition,50,9.541830930363492e-09,False,0.9999909583383519,False,0.9999987184583746,False
libssh,recall,3,10,True,SwappedCondition,75,1.744085005497728e-07,False,0.9999021167231709,False,0.9999971969417363,False
libssh,recall,3,10,True,SwappedCondition,100,5.471202606911623e-05,False,0.9999988770001788,False,0.9999987193211256,False
libssh,recall,3,10,True,ErroneousConjunction,25,2.329308497485091e-10,False,0.9945259496558037,False,0.9999987201833946,False
libssh,recall,3,10,True,ErroneousConjunction,50,2.3638332695956524e-07,False,0.9999816552792329,False,0.9999987219064878,False
libssh,recall,3,10,True,ErroneousConjunction,75,2.5036079186765224e-06,False,0.9999996148827516,False,0.9999987184583746,False
libssh,recall,3,10,True,ErroneousConjunction,100,0.0002719921056354319,False,0.9999997870509472,False,0.9999987184583746,False
libssh,recall,3,10,True,SwappedFeature,25,1.2078889833986491e-10,False,0.9876571889116991,False,0.9999987193211256,False
libssh,recall,3,10,True,SwappedFeature,50,2.1809029833179274e-10,False,0.9981313215030232,False,0.9999987201833946,False
libssh,recall,3,10,True,SwappedFeature,75,3.1939065252262217e-07,False,0.9999932142174461,False,0.9999981065587443,False
libssh,recall,3,10,True,SwappedFeature,100,0.00046380623694729467,False,0.9999987156886695,False,0.9999987193211256,False
libssh,recall,3,15,False,SwappedCondition,25,0.00316448612297809,False,0.9999999999847913,False,0.9999972012949971,False
libssh,recall,3,15,False,SwappedCondition,50,0.00013614695566540355,False,0.9999999999999066,False,0.9999981065587443,False
libssh,recall,3,15,False,SwappedCondition,75,0.04157196538351752,False,0.9999999999999765,False,0.9999987193211256,False
libssh,recall,3,15,False,SwappedCondition,100,0.00022072545748429465,False,0.9999999999999926,False,0.9999981051902792,False
libssh,recall,3,15,False,ErroneousConjunction,25,3.28795166096363e-08,False,1.0,False,0.9999981106592539,False
libssh,recall,3,15,False,ErroneousConjunction,50,7.60448086252886e-09,False,1.0,False,0.9999987201833946,False
libssh,recall,3,15,False,ErroneousConjunction,75,1.022557073641338e-08,False,1.0,False,0.999998721045182,False
libssh,recall,3,15,False,ErroneousConjunction,100,2.7667096629953253e-10,False,1.0,False,0.9999987193211256,False
libssh,recall,3,15,False,SwappedFeature,25,5.795240668393239e-07,False,0.9999999999999984,False,0.9999981106592539,False
libssh,recall,3,15,False,SwappedFeature,50,6.240032238187572e-08,False,1.0,False,0.9999981092932312,False
libssh,recall,3,15,False,SwappedFeature,75,1.0052123263425833e-06,False,1.0,False,0.9999987201833946,False
libssh,recall,3,15,False,SwappedFeature,100,8.516993690447054e-08,False,0.9999999999999992,False,0.9999981051902792,False
libssh,recall,3,15,True,SwappedCondition,25,6.826178432284883e-06,False,0.9999997275838507,False,0.9999981065587443,False
libssh,recall,3,15,True,SwappedCondition,50,8.559453464794328e-07,False,0.9999999852228031,False,0.9999981065587443,False
libssh,recall,3,15,True,SwappedCondition,75,0.5265176097608117,True,0.9999999999988374,False,0.9999987193211256,False
libssh,recall,3,15,True,SwappedCondition,100,0.00021343428184497407,False,0.9999989493755219,False,0.9999981051902792,False
libssh,recall,3,15,True,ErroneousConjunction,25,6.179825024618809e-08,False,0.9999999999966743,False,0.9999981092932312,False
libssh,recall,3,15,True,ErroneousConjunction,50,4.7867451460850046e-09,False,0.999965050521725,False,0.9999987184583746,False
libssh,recall,3,15,True,ErroneousConjunction,75,7.428307413960303e-05,False,0.9999999999996363,False,0.9999987184583746,False
libssh,recall,3,15,True,ErroneousConjunction,100,0.0007320703133683973,False,0.9999999754805677,False,0.9999987184583746,False
libssh,recall,3,15,True,SwappedFeature,25,9.542952687307348e-07,False,0.9999999999381005,False,0.9999987193211256,False
libssh,recall,3,15,True,SwappedFeature,50,9.171536780703606e-07,False,0.9999999999999252,False,0.9999981079263949,False
libssh,recall,3,15,True,SwappedFeature,75,0.00010201581434624878,False,0.9999999991346851,False,0.9999987184583746,False
libssh,recall,3,15,True,SwappedFeature,100,0.0004816184376049353,False,0.9999996751218168,False,0.9999981051902792,False
libssh,recall,3,20,False,SwappedCondition,25,0.00023276180993156195,False,0.9999999999997192,False,0.9999972078145178,False
libssh,recall,3,20,False,SwappedCondition,50,0.016323126468727845,False,0.9999999999999902,False,0.9999987184583746,False
libssh,recall,3,20,False,SwappedCondition,75,3.389015593420382e-05,False,0.999999999999992,False,0.9999987193211256,False
libssh,recall,3,20,False,SwappedCondition,100,7.432040517242555e-05,False,0.9999999999999938,False,0.9999987184583746,False
libssh,recall,3,20,False,ErroneousConjunction,25,2.6238569580409527e-08,False,1.0,False,0.9999981120244631,False
libssh,recall,3,20,False,ErroneousConjunction,50,5.140206966757689e-09,False,1.0,False,0.9999987219064878,False
libssh,recall,3,20,False,ErroneousConjunction,75,4.3440520723844586e-10,False,1.0,False,0.9999987219064878,False
libssh,recall,3,20,False,ErroneousConjunction,100,8.716606696416106e-11,False,1.0,False,0.9999987279221628,False
libssh,recall,3,20,False,SwappedFeature,25,1.3191724555629552e-06,False,0.9999999999999237,False,0.9999981079263949,False
libssh,recall,3,20,False,SwappedFeature,50,1.7131536211493735e-07,False,1.0,False,0.9999987219064878,False
libssh,recall,3,20,False,SwappedFeature,75,8.758589858745663e-08,False,1.0,False,0.9999987184583746,False
